9.35	-81.648
9.36	-93.722
9.37	-103.04
9.38	-109.12
9.39	-111.35
9.4	-109.13
9.41	-103.46
9.42	-96.975
9.43	-91.247
9.44	-86.711
9.45	-84.014
9.46	-83.891
9.47	-85.453
9.48	-87.504
9.49	-90.253
9.5	-94.304
9.51	-99.087
9.52	-103.31
9.53	-105.94
9.54	-105.96
9.55	-102.93
9.56	-97.286
9.57	-89.635
9.58	-79.67
9.59	-66.888
9.6	-51.638
9.61	-34.681
9.62	-16.315
9.63	2.193
9.64	17.692
9.65	27.825
9.66	33.092
9.67	34.889
9.68	33.194
9.69	28.365
9.7	23.153
9.71	21.104
9.72	22.913
9.73	26.244
9.74	28.635
9.75	29.513
9.76	29.161
9.77	27.279
9.78	23.593
9.79	18.689
9.8	14.187
9.81	11.4
9.82	10.671
9.83	11.279
9.84	12.468
9.85	13.129
9.86	12.399
9.87	11.069
9.88	11.831
9.89	15.997
9.9	21.721
9.91	25.977
9.92	28.557
9.93	30.975
9.94	32.808
9.95	31.542
9.96	27.071
9.97	21.883
9.98	17.384
9.99	12.862
10	7.822
10.01	2.752
10.02	-2.673
10.03	-8.661
10.04	-12.856
10.05	-11.399
10.06	-4.137
10.07	5.613
10.08	16.192
10.09	29.452
10.1	46.221
10.11	63.798
10.12	78.892
10.13	90.936
10.14	101.04
10.15	109.06
10.16	113.32
10.17	112.39
10.18	106.75
10.19	98.296
10.2	88.634
10.21	77.571
10.22	63.81
10.23	47.927
10.24	33.333
10.25	23.759
10.26	19.755
10.27	19.676
10.28	22.38
10.29	28.54
10.3	38.383
10.31	50.988
10.32	64.73
10.33	77.502
10.34	86.103
10.35	88.595
10.36	86.148
10.37	80.875
10.38	72.093
10.39	58.17
10.4	40.097
10.41	20.22
10.42	-2.155
10.43	-28.821
10.44	-57.927
10.45	-84.528
10.46	-106.25
10.47	-124.11
10.48	-138.85
10.49	-149.79
10.5	-157.23
10.51	-162.45
10.52	-165.35
10.53	-164.72
10.54	-160.07
10.55	-152.91
10.56	-145.28
10.57	-138.31
10.58	-131.11
10.59	-123.35
10.6	-116.5
10.61	-112.26
10.62	-109.33
10.63	-105.6
10.64	-101.11
10.65	-97.769
10.66	-95.223
10.67	-92.074
10.68	-88.862
10.69	-86.168
10.7	-81.237
10.71	-71.587
10.72	-58.922
10.73	-45.359
10.74	-29.432
10.75	-10.329
10.76	8.098
10.77	21.755
10.78	31.612
10.79	39.42
10.8	42.953
10.81	39.131
10.82	29.277
10.83	16.538
10.84	2.171
10.85	-13.214
10.86	-27.721
10.87	-39.733
10.88	-49.623
10.89	-58.483
10.9	-67.424
10.91	-76.748
10.92	-84.308
10.93	-85.904
10.94	-79.707
10.95	-68.038
10.96	-54.113
10.97	-39.173
10.98	-23.984
10.99	-9.914
11	1.917
11.01	11.511
11.02	18.579
11.03	23.428
11.04	27.265
11.05	30.173
11.06	29.494
11.07	24.538
11.08	19.182
11.09	17.325
11.1	17.602
11.11	17.038
11.12	16.792
11.13	20.626
11.14	28.501
11.15	36.898
11.16	44.435
11.17	53.253
11.18	64.143
11.19	74.507
11.2	81.564
11.21	85.121
11.22	86.43
11.23	86.171
11.24	84.123
11.25	79.89
